Datetime,Close TSLA,High TSLA,Low TSLA,Open TSLA,Volume TSLA
2025-10-22 13:30:00+00:00,444.18829345703125,445.39990234375,443.2049865722656,443.45001220703125,2053063
2025-10-22 13:31:00+00:00,444.1000061035156,444.4100036621094,443.1300048828125,444.20001220703125,217399
2025-10-22 13:33:00+00:00,442.0860900878906,442.7300109863281,441.3299865722656,441.3699951171875,949835
2025-10-22 13:34:00+00:00,443.0892028808594,443.1789855957031,441.94000244140625,442.2040100097656,218631
2025-10-22 13:35:00+00:00,442.32000732421875,443.55999755859375,442.20001220703125,443.17999267578125,227658
2025-10-22 13:36:00+00:00,442.2799072265625,443.0,441.45001220703125,442.409912109375,306234
2025-10-22 13:37:00+00:00,442.4285888671875,442.82989501953125,442.0299987792969,442.1200866699219,170160
2025-10-22 13:38:00+00:00,442.5599060058594,442.8037109375,442.0,442.489990234375,178173
2025-10-22 13:39:00+00:00,443.2550048828125,443.6940002441406,442.57000732421875,442.6000061035156,332799
2025-10-22 13:40:00+00:00,442.8900146484375,443.6700134277344,442.71429443359375,443.2550048828125,237964
2025-10-22 13:41:00+00:00,443.34991455078125,443.3598937988281,442.70001220703125,443.0,142910
2025-10-22 13:42:00+00:00,441.60009765625,443.3598937988281,441.60009765625,443.2699890136719,271900
2025-10-22 13:43:00+00:00,441.3800048828125,442.20001220703125,441.3800048828125,441.6600036621094,241181
2025-10-22 13:44:00+00:00,441.7900085449219,441.9200134277344,440.79998779296875,441.3900146484375,298893
2025-10-22 13:45:00+00:00,441.714599609375,442.260009765625,441.5899963378906,441.739990234375,0
2025-10-22 13:46:00+00:00,442.2650146484375,442.3699951171875,441.3999938964844,441.7550048828125,2007911
2025-10-22 13:47:00+00:00,442.20001220703125,442.2598876953125,441.60009765625,442.2200012207031,109918
2025-10-22 13:48:00+00:00,440.54278564453125,442.17999267578125,440.1099853515625,442.17999267578125,332607
2025-10-22 13:49:00+00:00,441.625,441.69000244140625,440.2301025390625,440.46868896484375,345308
2025-10-22 13:50:00+00:00,441.7749938964844,442.3500061035156,441.4100036621094,441.5400085449219,189671
2025-10-22 13:51:00+00:00,442.2554931640625,442.3399963378906,441.4400939941406,441.7929992675781,168397
2025-10-22 13:52:00+00:00,442.0899963378906,442.6330871582031,441.9100036621094,442.2749938964844,217561
2025-10-22 13:53:00+00:00,441.3999938964844,442.2900085449219,441.3900146484375,442.0899963378906,209429
2025-10-22 13:54:00+00:00,442.1400146484375,442.2699890136719,441.3900146484375,441.3922119140625,131153
2025-10-22 13:55:00+00:00,441.8185119628906,442.3590087890625,441.70001220703125,442.1400146484375,123626
2025-10-22 13:56:00+00:00,440.6700134277344,441.97760009765625,440.4800109863281,441.82000732421875,220722
2025-10-22 13:57:00+00:00,441.239990234375,441.3599853515625,439.6000061035156,440.5328063964844,506653
2025-10-22 13:58:00+00:00,441.42999267578125,441.489990234375,441.0,441.1499938964844,139807
2025-10-22 13:59:00+00:00,441.55999755859375,441.6000061035156,440.8399963378906,441.4898986816406,197971
2025-10-22 14:00:00+00:00,441.43121337890625,441.9100036621094,441.25,441.5199890136719,173538
2025-10-22 14:01:00+00:00,441.19500732421875,441.84991455078125,441.1144104003906,441.3399963378906,97856
2025-10-22 14:02:00+00:00,440.7200012207031,441.239990234375,440.70001220703125,441.17498779296875,129566
2025-10-22 14:03:00+00:00,440.2300109863281,441.25,440.1499938964844,440.7099914550781,195718
2025-10-22 14:04:00+00:00,440.6980895996094,441.0,440.1000061035156,440.28131103515625,202612
2025-10-22 14:05:00+00:00,441.0,441.25,440.52630615234375,440.70001220703125,135395
2025-10-22 14:06:00+00:00,440.94000244140625,441.4399108886719,440.57000732421875,441.1199951171875,138566
2025-10-22 14:07:00+00:00,440.9237060546875,441.3699951171875,440.69000244140625,440.8648986816406,112414
2025-10-22 14:08:00+00:00,441.4549865722656,441.5,440.3299865722656,440.92999267578125,207062
2025-10-22 14:09:00+00:00,440.7449951171875,441.9399108886719,440.6000061035156,441.5,184989
2025-10-22 14:10:00+00:00,440.0799865722656,440.9100036621094,440.0199890136719,440.8500061035156,211689
2025-10-22 14:11:00+00:00,440.1700134277344,440.5,440.0299987792969,440.1300048828125,159756
2025-10-22 14:12:00+00:00,439.93359375,440.2449951171875,439.70001220703125,440.20001220703125,256490
2025-10-22 14:13:00+00:00,438.7349853515625,439.9999084472656,438.3999938964844,439.94500732421875,381964
2025-10-22 14:14:00+00:00,438.9599914550781,439.2200012207031,438.54998779296875,438.7900085449219,202466
2025-10-22 14:15:00+00:00,439.05999755859375,439.21990966796875,438.43011474609375,439.0050048828125,195620
2025-10-22 14:16:00+00:00,438.44000244140625,439.2200012207031,438.1300048828125,439.0411071777344,222220
2025-10-22 14:17:00+00:00,438.4949951171875,438.79998779296875,438.05999755859375,438.409912109375,225120
2025-10-22 14:18:00+00:00,439.1134033203125,439.2099914550781,438.4700012207031,438.5199890136719,205145
2025-10-22 14:19:00+00:00,439.09100341796875,439.57000732421875,438.9599914550781,439.135009765625,198024
2025-10-22 14:20:00+00:00,439.5,439.67999267578125,438.82000732421875,439.1099853515625,159593
2025-10-22 14:21:00+00:00,438.010009765625,439.6300048828125,437.8999938964844,439.54998779296875,305197
2025-10-22 14:22:00+00:00,437.7900085449219,438.30499267578125,437.6499938964844,438.1300048828125,286260
2025-10-22 14:23:00+00:00,437.05999755859375,437.8799133300781,437.010009765625,437.7699890136719,307671
2025-10-22 14:24:00+00:00,436.54998779296875,437.0581970214844,436.2200012207031,437.05499267578125,330279
2025-10-22 14:25:00+00:00,437.19000244140625,437.4898986816406,436.4248962402344,436.57000732421875,297533
2025-10-22 14:26:00+00:00,436.7471923828125,437.2900085449219,436.5,437.1700134277344,220235
2025-10-22 14:27:00+00:00,435.0899963378906,436.8710021972656,434.7106018066406,436.7900085449219,559988
2025-10-22 14:28:00+00:00,434.2699890136719,435.17999267578125,434.2101135253906,435.0799865722656,367624
2025-10-22 14:29:00+00:00,434.1499938964844,434.3800048828125,433.3999938964844,434.3299865722656,432297
2025-10-22 14:30:00+00:00,433.0799865722656,434.95001220703125,433.0799865722656,434.0635070800781,365104
2025-10-22 14:31:00+00:00,433.072509765625,433.331787109375,432.3500061035156,433.1300048828125,383523
2025-10-22 14:32:00+00:00,433.17498779296875,433.43310546875,432.4599914550781,433.04998779296875,290569
2025-10-22 14:33:00+00:00,433.739990234375,434.5498962402344,432.92999267578125,433.1099853515625,642227
2025-10-22 14:34:00+00:00,434.2701110839844,434.75,433.75,433.7799987792969,242756
2025-10-22 14:35:00+00:00,433.5033874511719,434.6000061035156,432.6199951171875,434.32000732421875,302877
2025-10-22 14:36:00+00:00,435.0400085449219,435.18438720703125,433.2850036621094,433.5375061035156,297144
2025-10-22 14:37:00+00:00,435.68499755859375,435.7300109863281,434.5899963378906,435.1199951171875,268422
2025-10-22 14:38:00+00:00,434.94500732421875,435.70001220703125,434.91009521484375,435.66241455078125,218664
2025-10-22 14:39:00+00:00,434.6300964355469,435.4862976074219,434.6099853515625,434.93499755859375,160471
2025-10-22 14:40:00+00:00,435.7950134277344,435.95001220703125,434.4200134277344,434.75,209979
2025-10-22 14:41:00+00:00,435.510009765625,435.8800048828125,435.4100036621094,435.7950134277344,136964
2025-10-22 14:42:00+00:00,434.7300109863281,435.56500244140625,434.55999755859375,435.510009765625,185398
2025-10-22 14:43:00+00:00,435.59991455078125,435.6000061035156,434.5968933105469,434.75,178339
2025-10-22 14:44:00+00:00,434.5899963378906,435.52099609375,434.5535888671875,435.52099609375,147976
2025-10-22 14:45:00+00:00,434.3819885253906,435.07000732421875,434.20001220703125,434.6099853515625,239980
2025-10-22 14:46:00+00:00,432.8324890136719,434.30499267578125,432.70001220703125,434.20001220703125,314421
2025-10-22 14:47:00+00:00,433.385009765625,433.7799987792969,432.7601013183594,432.7799987792969,214405
2025-10-22 14:48:00+00:00,434.85870361328125,434.9200134277344,433.0600891113281,433.3999938964844,224315
2025-10-22 14:49:00+00:00,435.29998779296875,435.4100036621094,434.66619873046875,434.8299865722656,223041
2025-10-22 14:50:00+00:00,436.0751037597656,436.25048828125,435.3299865722656,435.3299865722656,251980
2025-10-22 14:51:00+00:00,435.6366882324219,436.20001220703125,435.2784118652344,436.0849914550781,203448
2025-10-22 14:52:00+00:00,435.2099914550781,435.94989013671875,435.1400146484375,435.6499938964844,212374
2025-10-22 14:53:00+00:00,435.83599853515625,435.83599853515625,434.7601013183594,435.29998779296875,176757
2025-10-22 14:54:00+00:00,436.1296081542969,436.19989013671875,435.6499938964844,435.8599853515625,149346
2025-10-22 14:55:00+00:00,435.54791259765625,436.25,435.2001037597656,436.1499938964844,133048
2025-10-22 14:56:00+00:00,436.5050048828125,436.8500061035156,435.4617004394531,435.4851989746094,215908
2025-10-22 14:57:00+00:00,436.74688720703125,436.95001220703125,436.4223937988281,436.5299987792969,185362
2025-10-22 14:58:00+00:00,437.1700134277344,437.3900146484375,436.7650146484375,436.7650146484375,210980
